S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	NODE_9_length_498_cov_35.391567	560	unaligned
CONTIG	NODE_11_length_942_cov_32.134819	1004	unaligned
CONTIG	NODE_13_length_833_cov_96.551018	895	unaligned
CONTIG	NODE_37_length_778_cov_48.032135	840	unaligned
CONTIG	NODE_41_length_1799_cov_21.521400	1861	unaligned
CONTIG	NODE_51_length_5951_cov_33.250042	6013	unaligned
CONTIG	NODE_53_length_1641_cov_13.224863	1703	unaligned
CONTIG	NODE_60_length_761_cov_11.584757	823	unaligned
CONTIG	NODE_62_length_2819_cov_16.191557	2881	unaligned
CONTIG	NODE_71_length_1359_cov_23.604120	1421	unaligned
CONTIG	NODE_129_length_677_cov_85.444611	739	unaligned
CONTIG	NODE_139_length_2021_cov_11.123206	2083	unaligned
CONTIG	NODE_165_length_741_cov_27.178137	803	unaligned
CONTIG	NODE_166_length_949_cov_29.355110	1011	unaligned
CONTIG	NODE_198_length_887_cov_16.157835	949	unaligned
CONTIG	NODE_206_length_815_cov_59.564419	877	unaligned
CONTIG	NODE_219_length_453_cov_120.249451	515	unaligned
CONTIG	NODE_221_length_461_cov_13.544469	523	unaligned
CONTIG	NODE_235_length_934_cov_26.320129	996	unaligned
CONTIG	NODE_244_length_553_cov_31.743219	615	unaligned
CONTIG	NODE_257_length_557_cov_7.427289	619	unaligned
CONTIG	NODE_266_length_582_cov_15.178694	644	unaligned
CONTIG	NODE_267_length_5733_cov_13.325484	5795	unaligned
CONTIG	NODE_277_length_3313_cov_29.342287	3375	unaligned
CONTIG	NODE_298_length_572_cov_9.590909	634	unaligned
1	1783	413	2197	chr18_43734217	NODE_312_length_2135_cov_19.532084	99.78		True
CONTIG	NODE_312_length_2135_cov_19.532084	2197	correct
CONTIG	NODE_323_length_525_cov_9.350476	587	unaligned
CONTIG	NODE_358_length_664_cov_49.085842	726	unaligned
CONTIG	NODE_361_length_478_cov_125.100418	540	unaligned
CONTIG	NODE_362_length_1010_cov_21.340593	1072	unaligned
CONTIG	NODE_374_length_4926_cov_25.178846	4988	unaligned
CONTIG	NODE_382_length_1490_cov_19.979195	1552	unaligned
CONTIG	NODE_395_length_744_cov_55.661289	806	unaligned
CONTIG	NODE_396_length_913_cov_151.123764	975	unaligned
CONTIG	NODE_400_length_550_cov_95.661819	612	unaligned
CONTIG	NODE_403_length_2197_cov_35.431042	2259	unaligned
CONTIG	NODE_409_length_1157_cov_9.726015	1219	unaligned
CONTIG	NODE_415_length_549_cov_71.817848	611	unaligned
CONTIG	NODE_443_length_678_cov_31.688791	740	unaligned
CONTIG	NODE_454_length_2947_cov_18.689854	3009	unaligned
CONTIG	NODE_455_length_1050_cov_18.371429	1112	unaligned
CONTIG	NODE_469_length_612_cov_11.550653	674	unaligned
CONTIG	NODE_480_length_465_cov_162.172043	527	unaligned
CONTIG	NODE_483_length_571_cov_36.749561	633	unaligned
CONTIG	NODE_485_length_551_cov_105.885666	613	unaligned
CONTIG	NODE_497_length_2074_cov_19.237223	2136	unaligned
CONTIG	NODE_499_length_756_cov_44.193123	818	unaligned
CONTIG	NODE_505_length_11994_cov_31.749874	12056	unaligned
CONTIG	NODE_507_length_1063_cov_21.349953	1125	unaligned
CONTIG	NODE_517_length_531_cov_92.934090	593	unaligned
CONTIG	NODE_526_length_1012_cov_15.704545	1074	unaligned
CONTIG	NODE_533_length_581_cov_16.020655	643	unaligned
CONTIG	NODE_538_length_3802_cov_12.647553	3864	unaligned
CONTIG	NODE_565_length_1069_cov_38.684753	1131	unaligned
CONTIG	NODE_568_length_1151_cov_20.348392	1213	unaligned
CONTIG	NODE_569_length_598_cov_20.257524	660	unaligned
CONTIG	NODE_576_length_2180_cov_33.447708	2242	unaligned
CONTIG	NODE_580_length_490_cov_16.606123	552	unaligned
CONTIG	NODE_593_length_641_cov_14.839314	703	unaligned
CONTIG	NODE_605_length_5535_cov_11.867751	5597	unaligned
CONTIG	NODE_607_length_951_cov_12.588854	1013	unaligned
CONTIG	NODE_638_length_453_cov_19.741722	515	unaligned
CONTIG	NODE_659_length_1075_cov_22.951628	1137	unaligned
CONTIG	NODE_681_length_573_cov_55.427574	635	unaligned
CONTIG	NODE_683_length_2586_cov_16.807037	2648	unaligned
CONTIG	NODE_687_length_452_cov_31.860619	514	unaligned
CONTIG	NODE_691_length_710_cov_10.011268	772	unaligned
CONTIG	NODE_714_length_801_cov_9.554307	863	unaligned
CONTIG	NODE_723_length_475_cov_173.741058	537	unaligned
CONTIG	NODE_724_length_498_cov_157.471893	560	unaligned
CONTIG	NODE_735_length_787_cov_17.083862	849	unaligned
CONTIG	NODE_736_length_615_cov_7.769106	677	unaligned
CONTIG	NODE_741_length_940_cov_13.530851	1002	unaligned
CONTIG	NODE_743_length_1746_cov_24.655212	1808	unaligned
CONTIG	NODE_760_length_2688_cov_19.521578	2750	unaligned
CONTIG	NODE_773_length_1280_cov_42.961720	1342	unaligned
CONTIG	NODE_774_length_449_cov_9.097996	511	unaligned
CONTIG	NODE_776_length_1006_cov_13.855865	1068	unaligned
CONTIG	NODE_782_length_636_cov_5.927673	698	unaligned
CONTIG	NODE_793_length_978_cov_44.780163	1040	unaligned
CONTIG	NODE_799_length_755_cov_11.611920	817	unaligned
CONTIG	NODE_864_length_970_cov_23.275257	1032	unaligned
CONTIG	NODE_865_length_676_cov_23.112427	738	unaligned
CONTIG	NODE_900_length_886_cov_14.870203	948	unaligned
CONTIG	NODE_901_length_497_cov_137.000000	559	unaligned
CONTIG	NODE_908_length_758_cov_281.174133	820	unaligned
CONTIG	NODE_931_length_6457_cov_17.213722	6519	unaligned
CONTIG	NODE_933_length_2155_cov_23.720186	2217	unaligned
CONTIG	NODE_948_length_629_cov_35.791733	691	unaligned
CONTIG	NODE_949_length_19859_cov_52.140793	19921	unaligned
CONTIG	NODE_978_length_1398_cov_13.071530	1460	unaligned
CONTIG	NODE_979_length_814_cov_25.364864	876	unaligned
CONTIG	NODE_981_length_1144_cov_8.841784	1206	unaligned
CONTIG	NODE_1031_length_5082_cov_11.467139	5144	unaligned
CONTIG	NODE_1034_length_777_cov_45.938225	839	unaligned
CONTIG	NODE_1051_length_3020_cov_24.738079	3082	unaligned
CONTIG	NODE_1063_length_585_cov_40.348717	647	unaligned
CONTIG	NODE_1072_length_651_cov_43.823349	713	unaligned
CONTIG	NODE_1083_length_582_cov_32.168385	644	unaligned
CONTIG	NODE_1089_length_456_cov_99.074562	518	unaligned
CONTIG	NODE_1095_length_901_cov_21.520533	963	unaligned
CONTIG	NODE_1096_length_1136_cov_113.707748	1198	unaligned
CONTIG	NODE_1106_length_658_cov_80.106384	720	unaligned
CONTIG	NODE_1142_length_1394_cov_13.490674	1456	unaligned
CONTIG	NODE_1185_length_783_cov_46.363983	845	unaligned
CONTIG	NODE_1199_length_3728_cov_22.496244	3790	unaligned
CONTIG	NODE_1212_length_865_cov_29.295954	927	unaligned
CONTIG	NODE_1225_length_522_cov_5.524904	584	unaligned
CONTIG	NODE_1248_length_2956_cov_30.625845	3018	unaligned
CONTIG	NODE_1255_length_2370_cov_11.666667	2432	unaligned
CONTIG	NODE_1276_length_1310_cov_34.218319	1372	unaligned
CONTIG	NODE_1283_length_781_cov_22.097311	843	unaligned
CONTIG	NODE_1289_length_564_cov_22.884752	626	unaligned
CONTIG	NODE_1299_length_1422_cov_19.733475	1484	unaligned
CONTIG	NODE_1301_length_3094_cov_15.655786	3156	unaligned
CONTIG	NODE_1312_length_967_cov_10.529472	1029	unaligned
CONTIG	NODE_1317_length_1913_cov_10.131730	1975	unaligned
CONTIG	NODE_1323_length_444_cov_28.563063	506	unaligned
CONTIG	NODE_1332_length_522_cov_10.409962	584	unaligned
CONTIG	NODE_1343_length_919_cov_21.519043	981	unaligned
CONTIG	NODE_1350_length_856_cov_57.148365	918	unaligned
CONTIG	NODE_1352_length_505_cov_22.546535	567	unaligned
CONTIG	NODE_1366_length_1102_cov_20.937387	1164	unaligned
CONTIG	NODE_1389_length_1221_cov_23.558559	1283	unaligned
CONTIG	NODE_1401_length_998_cov_38.470943	1060	unaligned
CONTIG	NODE_1408_length_537_cov_14.815642	599	unaligned
CONTIG	NODE_1410_length_464_cov_29.590517	526	unaligned
CONTIG	NODE_1413_length_894_cov_25.762863	956	unaligned
CONTIG	NODE_1417_length_4531_cov_10.191790	4593	unaligned
CONTIG	NODE_1425_length_1144_cov_51.482517	1206	unaligned
CONTIG	NODE_1441_length_1217_cov_16.576006	1279	unaligned
CONTIG	NODE_1471_length_17314_cov_29.235590	17376	unaligned
CONTIG	NODE_1472_length_472_cov_5.938560	534	unaligned
CONTIG	NODE_1476_length_2760_cov_14.003261	2822	unaligned
1	4776	479	5254	chr15_66102261	NODE_1481_length_5192_cov_23.250578	100.0		True
CONTIG	NODE_1481_length_5192_cov_23.250578	5254	correct
CONTIG	NODE_1544_length_2429_cov_52.076988	2491	unaligned
CONTIG	NODE_1550_length_24352_cov_32.993183	24414	unaligned
CONTIG	NODE_1551_length_3458_cov_12.451706	3520	unaligned
CONTIG	NODE_1567_length_948_cov_171.121307	1010	unaligned
CONTIG	NODE_1576_length_489_cov_86.069527	551	unaligned
CONTIG	NODE_1587_length_1944_cov_31.212448	2006	unaligned
CONTIG	NODE_1589_length_624_cov_10.006411	686	unaligned
CONTIG	NODE_1592_length_8616_cov_21.917828	8678	unaligned
CONTIG	NODE_1601_length_6180_cov_35.867477	6242	unaligned
CONTIG	NODE_1613_length_506_cov_20.187748	568	unaligned
CONTIG	NODE_1614_length_647_cov_14.693973	709	unaligned
CONTIG	NODE_1642_length_1032_cov_31.063953	1094	unaligned
CONTIG	NODE_1664_length_462_cov_13.484848	524	unaligned
CONTIG	NODE_1665_length_5276_cov_15.811410	5338	unaligned
CONTIG	NODE_1673_length_1257_cov_15.788385	1319	unaligned
CONTIG	NODE_1674_length_947_cov_12.329461	1009	unaligned
CONTIG	NODE_1691_length_1513_cov_22.247852	1575	unaligned
CONTIG	NODE_1701_length_2768_cov_40.442921	2830	unaligned
CONTIG	NODE_1721_length_959_cov_24.255474	1021	unaligned
CONTIG	NODE_1722_length_604_cov_68.395699	666	unaligned
CONTIG	NODE_1723_length_692_cov_10.823699	754	unaligned
CONTIG	NODE_1729_length_745_cov_10.351678	807	unaligned
CONTIG	NODE_1737_length_875_cov_35.142857	937	unaligned
CONTIG	NODE_1743_length_500_cov_22.044001	562	unaligned
CONTIG	NODE_1747_length_833_cov_28.349340	895	unaligned
CONTIG	NODE_1762_length_837_cov_42.688171	899	unaligned
CONTIG	NODE_1763_length_1223_cov_83.685204	1285	unaligned
CONTIG	NODE_1764_length_1393_cov_32.597271	1455	unaligned
CONTIG	NODE_1770_length_676_cov_13.702662	738	unaligned
CONTIG	NODE_1771_length_720_cov_10.838889	782	unaligned
CONTIG	NODE_1774_length_2175_cov_21.157701	2237	unaligned
CONTIG	NODE_1784_length_926_cov_30.738661	988	unaligned
CONTIG	NODE_1799_length_478_cov_47.184101	540	unaligned
