S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	NODE_4_length_646_cov_11.582044	708	unaligned
CONTIG	NODE_5_length_831_cov_10.108303	893	unaligned
CONTIG	NODE_10_length_653_cov_9.987749	715	unaligned
CONTIG	NODE_11_length_700_cov_15.784286	762	unaligned
CONTIG	NODE_18_length_502_cov_17.741035	564	unaligned
CONTIG	NODE_19_length_1352_cov_13.953403	1414	unaligned
CONTIG	NODE_20_length_1778_cov_17.847582	1840	unaligned
CONTIG	NODE_21_length_792_cov_10.839646	854	unaligned
CONTIG	NODE_22_length_883_cov_23.125708	945	unaligned
CONTIG	NODE_23_length_949_cov_10.881981	1011	unaligned
CONTIG	NODE_26_length_566_cov_8.351590	628	unaligned
CONTIG	NODE_28_length_1132_cov_10.525619	1194	unaligned
CONTIG	NODE_29_length_871_cov_11.351320	933	unaligned
CONTIG	NODE_30_length_3087_cov_12.206997	3149	unaligned
CONTIG	NODE_31_length_1326_cov_9.162896	1388	unaligned
CONTIG	NODE_32_length_624_cov_8.174680	686	unaligned
CONTIG	NODE_33_length_829_cov_8.509048	891	unaligned
CONTIG	NODE_34_length_3438_cov_9.038394	3500	unaligned
CONTIG	NODE_35_length_455_cov_30.736263	517	unaligned
CONTIG	NODE_36_length_3962_cov_12.342504	4024	unaligned
CONTIG	NODE_41_length_2344_cov_11.730802	2406	unaligned
CONTIG	NODE_42_length_927_cov_9.433657	989	unaligned
CONTIG	NODE_43_length_1817_cov_10.055586	1879	unaligned
CONTIG	NODE_44_length_798_cov_9.612782	860	unaligned
CONTIG	NODE_45_length_459_cov_11.675382	521	unaligned
CONTIG	NODE_46_length_2619_cov_10.934708	2681	unaligned
CONTIG	NODE_51_length_1191_cov_12.617969	1253	unaligned
CONTIG	NODE_57_length_673_cov_10.469540	735	unaligned
CONTIG	NODE_59_length_661_cov_20.234493	723	unaligned
CONTIG	NODE_61_length_2336_cov_13.475171	2398	unaligned
CONTIG	NODE_62_length_1750_cov_10.364000	1812	unaligned
CONTIG	NODE_63_length_474_cov_27.666666	536	unaligned
CONTIG	NODE_64_length_973_cov_84.147995	1035	unaligned
CONTIG	NODE_68_length_1039_cov_9.516843	1101	unaligned
CONTIG	NODE_69_length_3235_cov_11.859042	3297	unaligned
CONTIG	NODE_71_length_502_cov_8.920319	564	unaligned
CONTIG	NODE_73_length_628_cov_41.565285	690	unaligned
CONTIG	NODE_75_length_2349_cov_9.553853	2411	unaligned
CONTIG	NODE_76_length_2413_cov_20.880232	2475	unaligned
CONTIG	NODE_78_length_1287_cov_14.891220	1349	unaligned
CONTIG	NODE_79_length_5194_cov_10.825761	5256	unaligned
CONTIG	NODE_82_length_555_cov_64.711708	617	unaligned
CONTIG	NODE_86_length_441_cov_66.378685	503	unaligned
CONTIG	NODE_87_length_4414_cov_17.237654	4476	unaligned
CONTIG	NODE_90_length_1090_cov_9.034863	1152	unaligned
CONTIG	NODE_91_length_1690_cov_16.624851	1752	unaligned
CONTIG	NODE_92_length_2054_cov_9.111977	2116	unaligned
CONTIG	NODE_93_length_2125_cov_13.118117	2187	unaligned
CONTIG	NODE_94_length_458_cov_9.292577	520	unaligned
CONTIG	NODE_96_length_1801_cov_19.559689	1863	unaligned
CONTIG	NODE_97_length_1495_cov_14.240803	1557	unaligned
CONTIG	NODE_98_length_744_cov_100.809143	806	unaligned
CONTIG	NODE_114_length_731_cov_20.812586	793	unaligned
CONTIG	NODE_117_length_1363_cov_16.693323	1425	unaligned
CONTIG	NODE_127_length_889_cov_15.618672	951	unaligned
CONTIG	NODE_128_length_1015_cov_15.574385	1077	unaligned
CONTIG	NODE_129_length_1702_cov_9.555817	1764	unaligned
CONTIG	NODE_132_length_1398_cov_10.582975	1460	unaligned
CONTIG	NODE_133_length_450_cov_24.368889	512	unaligned
CONTIG	NODE_136_length_605_cov_17.581818	667	unaligned
CONTIG	NODE_137_length_445_cov_22.424719	507	unaligned
251	357	1	107	chr4_21594812	NODE_138_length_691_cov_16.836470	95.33		True
CONTIG	NODE_138_length_691_cov_16.836470	753	correct_unaligned
CONTIG	NODE_142_length_3968_cov_29.294355	4030	unaligned
CONTIG	NODE_143_length_1424_cov_81.768959	1486	unaligned
CONTIG	NODE_151_length_620_cov_18.770967	682	unaligned
CONTIG	NODE_154_length_599_cov_42.689484	661	unaligned
CONTIG	NODE_159_length_2178_cov_17.029385	2240	unaligned
CONTIG	NODE_166_length_440_cov_26.170454	502	unaligned
CONTIG	NODE_167_length_910_cov_8.121978	972	unaligned
CONTIG	NODE_170_length_707_cov_10.722773	769	unaligned
CONTIG	NODE_172_length_1067_cov_9.985004	1129	unaligned
CONTIG	NODE_173_length_447_cov_27.501118	509	unaligned
CONTIG	NODE_174_length_1789_cov_11.377306	1851	unaligned
